"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-16",,"21.3",,"18.9"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-17",,"21.5",,"18.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-18",,"20.8",,"19.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-19",,"21.7",,"19.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-20",,"22.2",,"19.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-21",,"22.2",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-22",,"23.3",,"19.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-23",,"22.4",,"18.3"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-24",,"22.2",,"19.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-25",,"21.4",,"18.2"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-26",,"21.7",,"18.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-27",,"21.6",,"18.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-28",,"22.1",,"19.2"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-29",,"21.8",,"18.9"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-11-30",,"22.3",,"19.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-01",,"22.5",,"19.1"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-02",,"22.2",,"19.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-03",,"21.9",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-04",,"22.4",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-05",,"21.8",,"19.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-06",,"22.3",,"19.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-07",,"22.3",,"19.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-08",,"22.0",,"19.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-09",,"21.7",,"18.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-10",,"22.7",,"19.8"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-11",,"22.2",,"19.3"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-12",,"22.7",,"19.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-13",,"23.1",,"20.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-14",,"22.8",,"20.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-15",,"23.2",,"20.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-16",,"23.7",,"20.8"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-17",,"23.6",,"20.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-18",,"23.5","28.3","20.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-19",,"23.2",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-20",,"22.7",,"20.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-21",,"22.9",,"19.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-22",,"22.7",,"20.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-23",,"23.5",,"20.8"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-24",,"23.7",,"20.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-25",,"23.3",,"21.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-26","3.0","22.5",,"20.3"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-27","0.0","22.8",,"20.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-28",,"24.2",,"21.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-29",,"23.9",,"20.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-30",,"23.7",,"20.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2023-12-31",,"24.0",,"21.2"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-01",,"23.6",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-02",,"23.6",,"20.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-03",,"24.2",,"21.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-04",,"24.4",,"21.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-05",,"24.1",,"21.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-06",,"24.0",,"20.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-07",,"24.1",,"22.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-08",,"24.8",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-09",,"24.6",,"21.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-10",,"24.6",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-11","1.0","24.3",,"21.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-12","0.0","25.3",,"22.9"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-13",,"25.3",,"22.6"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-14",,"24.7",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-15",,"25.1",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-16",,"25.0",,"22.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-17",,"24.7",,"22.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-18",,"24.8",,"22.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-19",,"25.5",,"22.3"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-20",,"25.6","30.6",
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-21",,"25.8",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-22",,"26.1",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-23",,"25.4",,"21.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-24",,"25.7",,"22.9"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-25",,"26.2",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-26",,"25.9",,"23.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-27",,"25.6",,"24.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-28",,"26.4",,"23.6"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-29",,"26.4",,"23.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-30",,"26.4",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-01-31",,"26.9",,"24.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-01",,"25.9",,"23.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-02",,"26.3",,"24.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-03",,"26.7",,"24.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-04",,"26.8","31.4",
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-05",,"26.8",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-06",,"27.4",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-07",,"27.3",,"23.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-08",,"26.9",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-09",,"27.4",,"24.9"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-10",,"26.3",,"24.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-11",,"26.7",,"23.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-12",,"26.4",,"23.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-13",,"27.1",,"23.6"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-14",,"26.8",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-15",,"27.0",,"23.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-16",,"27.3",,"24.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-17",,"27.3",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-18",,"26.9",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-19",,"27.4",,"23.6"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-20",,"27.2",,"24.1"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-21",,"27.4",,"24.2"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-22",,"27.6",,"25.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-23",,"27.6",,"24.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-24",,"26.8",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-25",,"26.6",,"23.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-26",,"26.6",,"23.2"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-27",,"25.3",,"21.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-28",,"25.7",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-02-29",,"25.9","31.4","23.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-01",,"26.6",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-02",,"26.9",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-03",,"26.8",,"23.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-04",,"25.7",,"23.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-05",,"26.1",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-06",,"26.2",,"22.9"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-07",,"26.1",,"22.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-08",,"25.8",,"22.6"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-09",,"26.1",,"22.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-10",,"25.9",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-11",,"25.4",,"21.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-12",,"25.2",,"22.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-13",,"24.9",,"21.9"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-14",,"25.7",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-15",,"24.5",,"21.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-16",,"25.4",,"21.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-17",,"24.6",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-18",,"25.4",,"21.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-19",,"26.2",,"23.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-20",,"25.4",,"22.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-21",,"24.9",,"22.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-22",,"25.5",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-23",,"24.2",,"22.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-24",,"24.6",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-25",,"25.3",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-26",,"24.5",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-03-27",,"23.7",,"20.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-01",,"26.9",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-02",,"24.8",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-03",,"24.8",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-04",,"24.6",,"21.3"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-05",,"24.8",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-06",,"24.3",,"21.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-07",,"23.9",,"20.8"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-08",,"25.3",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-09",,"24.9",,"22.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-10",,"24.7",,"21.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-11",,"24.9",,"21.6"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-12",,"24.7",,"20.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-13",,"24.2",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-14",,"23.8",,"20.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-15",,"23.3",,"19.1"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-16",,"21.8",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-17",,"21.7",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-18",,"23.2",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-19",,"23.6",,"20.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-20",,"24.8",,"20.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-21",,"25.1",,"21.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-22",,"24.4",,"20.2"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-23",,"23.1",,"20.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-24",,"23.3",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-25",,"23.4",,"20.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-26",,"23.6",,"19.8"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-27",,"24.0",,"20.3"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-28",,"23.7",,"20.3"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-29",,"23.0",,"20.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-04-30",,"22.3",,"19.8"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-01",,"22.2",,"19.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-02",,"20.8",,"18.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-03",,"21.6",,"19.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-04",,"21.1",,"18.9"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-05",,"20.9",,"18.2"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-06",,"19.7",,"17.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-07",,"19.9",,"17.6"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-08",,"19.8",,"16.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-09",,"20.9",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-10",,"20.2",,"17.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-11",,"20.4",,"17.6"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-12",,"20.6",,"18.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-13",,"20.5",,"18.1"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-14",,"20.5",,"17.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-15",,"20.8",,"18.8"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-16",,"20.8",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-17",,"21.1",,"18.8"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-18",,"20.5",,"17.9"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-19",,"19.8",,"17.8"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-20",,"19.3",,"17.1"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-21",,"19.9",,"17.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-22",,"19.8",,"16.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-23",,"19.4",,"16.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-24",,"18.9",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-25",,"18.6",,"16.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-26",,"18.9",,"17.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-27",,"18.9",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-28",,"19.8",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-29",,"19.0",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-30",,"19.1",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-05-31",,"18.6",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-01",,"18.3",,"16.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-02",,"18.7",,"16.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-03",,"18.9",,"17.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-04",,"19.1",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-05",,"19.6",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-06",,"19.5",,"17.3"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-07",,"18.4",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-08",,"18.8",,"16.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-09",,"19.6",,"16.9"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-10",,"20.1",,"17.6"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-11",,"19.8",,"16.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-12",,"19.7",,"17.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-13",,"20.2",,"17.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-14",,"19.9",,"18.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-15",,"19.0","23.7",
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-16",,"19.4",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-17",,"19.3",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-18",,"19.1",,"16.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-19",,"19.2",,"16.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-20",,"19.4",,"17.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-21",,"18.9",,"17.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-22",,"18.9",,"17.0"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-23",,"18.9",,"16.8"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-24",,"18.9",,"16.6"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-25",,"19.1",,"16.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-26",,"19.2",,"16.7"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-27",,"19.0",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-28",,"19.8",,"17.5"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-29",,"19.6",,"17.4"
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-06-30",,"18.9",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-07-01",,"19.2",,
"PEM00084452","CAPT JOSE A QUINONES GONZALE, PE","2024-07-02",,"19.2",,"17.4"
"PEM00084474","JUANJUI, PE","2023-11-01",,"30.3",,
"PEM00084474","JUANJUI, PE","2023-11-02",,"27.3",,
"PEM00084474","JUANJUI, PE","2023-11-03",,"28.2",,
"PEM00084474","JUANJUI, PE","2023-11-04",,"27.1",,
"PEM00084474","JUANJUI, PE","2023-11-06",,"27.2",,
"PEM00084474","JUANJUI, PE","2023-11-07",,"30.1",,
"PEM00084474","JUANJUI, PE","2023-11-08",,"31.3",,
"PEM00084474","JUANJUI, PE","2023-11-09",,"25.7",,
"PEM00084474","JUANJUI, PE","2023-11-10",,"29.6",,
"PEM00084474","JUANJUI, PE","2023-11-11",,"30.3",,
"PEM00084474","JUANJUI, PE","2023-11-14",,"30.6",,
"PEM00084474","JUANJUI, PE","2023-11-15",,"29.1",,
"PEM00084474","JUANJUI, PE","2023-11-16",,"31.2",,
"PEM00084474","JUANJUI, PE","2023-11-17",,"29.4",,
"PEM00084474","JUANJUI, PE","2023-11-18",,"31.6",,
"PEM00084474","JUANJUI, PE","2023-11-20",,"29.4",,
"PEM00084474","JUANJUI, PE","2023-11-21",,"30.1",,
"PEM00084474","JUANJUI, PE","2023-11-22",,"31.3",,
"PEM00084474","JUANJUI, PE","2023-11-23",,"30.9",,
"PEM00084474","JUANJUI, PE","2023-11-24",,"28.6",,
"PEM00084474","JUANJUI, PE","2023-11-25",,"30.6",,
"PEM00084474","JUANJUI, PE","2023-11-27",,"25.9",,
"PEM00084474","JUANJUI, PE","2023-11-28",,"29.6",,
"PEM00084474","JUANJUI, PE","2023-11-29",,"31.2",,
"PEM00084474","JUANJUI, PE","2023-11-30",,"31.3",,
"PEM00084474","JUANJUI, PE","2023-12-01",,"28.6",,
"PEM00084474","JUANJUI, PE","2023-12-02",,"28.9",,
"PEM00084474","JUANJUI, PE","2023-12-04",,"31.3",,
"PEM00084474","JUANJUI, PE","2023-12-05",,"27.2",,
"PEM00084474","JUANJUI, PE","2023-12-06",,"28.6",,
"PEM00084474","JUANJUI, PE","2023-12-07",,"29.7",,
"PEM00084474","JUANJUI, PE","2023-12-08",,"28.3",,
"PEM00084474","JUANJUI, PE","2023-12-09",,"29.7",,
"PEM00084474","JUANJUI, PE","2023-12-11",,"32.2",,
"PEM00084474","JUANJUI, PE","2023-12-12",,"32.3",,
"PEM00084474","JUANJUI, PE","2023-12-13",,"30.6",,
"PEM00084474","JUANJUI, PE","2023-12-14",,"29.3",,
"PEM00084474","JUANJUI, PE","2023-12-15",,"29.8",,
"PEM00084474","JUANJUI, PE","2023-12-16",,"29.7",,
"PEM00084474","JUANJUI, PE","2023-12-18",,"28.9",,
"PEM00084474","JUANJUI, PE","2023-12-19",,"29.8",,
"PEM00084474","JUANJUI, PE","2023-12-20",,"31.1",,
"PEM00084474","JUANJUI, PE","2023-12-21",,"29.3",,
"PEM00084474","JUANJUI, PE","2023-12-22",,"29.1",,
"PEM00084474","JUANJUI, PE","2023-12-23",,"28.7",,
"PEM00084474","JUANJUI, PE","2023-12-25",,"26.3",,
"PEM00084474","JUANJUI, PE","2023-12-26",,"27.1",,
"PEM00084474","JUANJUI, PE","2023-12-27",,"24.2",,
"PEM00084474","JUANJUI, PE","2023-12-28",,"26.8",,
"PEM00084474","JUANJUI, PE","2023-12-29",,"28.3",,
"PEM00084474","JUANJUI, PE","2023-12-30",,"29.9",,
"PEM00084474","JUANJUI, PE","2024-01-01",,"27.4",,
"PEM00084474","JUANJUI, PE","2024-01-02",,"29.3",,
"PEM00084474","JUANJUI, PE","2024-01-03",,"28.8",,
"PEM00084474","JUANJUI, PE","2024-01-04",,"30.4",,
"PEM00084474","JUANJUI, PE","2024-01-05",,"27.1",,
"PEM00084474","JUANJUI, PE","2024-01-06",,"28.1",,
"PEM00084474","JUANJUI, PE","2024-01-08",,"29.2",,
"PEM00084474","JUANJUI, PE","2024-01-09",,"30.3",,
"PEM00084474","JUANJUI, PE","2024-01-10",,"30.5",,
"PEM00084474","JUANJUI, PE","2024-01-11",,"30.6",,
"PEM00084474","JUANJUI, PE","2024-01-12",,"29.3",,
"PEM00084474","JUANJUI, PE","2024-01-13",,"31.3",,
"PEM00084474","JUANJUI, PE","2024-01-15",,"26.2",,
"PEM00084474","JUANJUI, PE","2024-01-16",,"26.8",,
"PEM00084474","JUANJUI, PE","2024-01-17",,"29.7",,
"PEM00084474","JUANJUI, PE","2024-01-18",,"28.8",,
"PEM00084474","JUANJUI, PE","2024-01-19",,"28.2",,
"PEM00084474","JUANJUI, PE","2024-01-20",,"28.1",,
"PEM00084474","JUANJUI, PE","2024-01-22",,"26.8",,
"PEM00084474","JUANJUI, PE","2024-01-23",,"29.2",,
"PEM00084474","JUANJUI, PE","2024-01-24",,"29.6",,
"PEM00084474","JUANJUI, PE","2024-01-25",,"30.6",,
"PEM00084474","JUANJUI, PE","2024-01-26",,"31.7",,
"PEM00084474","JUANJUI, PE","2024-01-27",,"29.4",,
"PEM00084474","JUANJUI, PE","2024-01-29",,"31.3",,
"PEM00084474","JUANJUI, PE","2024-01-30",,"31.3",,
"PEM00084474","JUANJUI, PE","2024-01-31",,"29.5",,
"PEM00084474","JUANJUI, PE","2024-02-01",,"26.4",,
"PEM00084474","JUANJUI, PE","2024-02-02",,"29.7",,
"PEM00084474","JUANJUI, PE","2024-02-03",,"24.3",,
"PEM00084474","JUANJUI, PE","2024-02-05",,"29.2",,
